trialIndex,sharedPeptideCount,cortexPrivateCount,medullaPrivateCount,sharedNeoPeptideCount,cortexNeoPeptideCount,medullaNeoPeptideCount,pathogenPeptideCount,sharedPeptidePresentFrac,cortexPrivatePresentFrac,medullaPrivatePresentFrac,sharedNeoPeptidePresentFrac,cortexNeoPeptidePresentFrac,medullaNeoPeptidePresentFrac,pathogenPeptidePresentFrac,presentationRate,presentationStdErr,repertoireSize,positiveThreshold,negativeThreshold,positivePassRate,negativePassRate,netSelectionRate,meanAffinity.FP,meanAffinity.FN,meanAffinity.EX,pathogen.XX,pathogen.PX,pathogen.PR,sharedNeo.XX,sharedNeo.PX,sharedNeo.PR,medullaNeo.XX,medullaNeo.PX,medullaNeo.PR,elapsedSec
0,39000,0,42000,100000,0,100000,100000,0.11182051282051282,NaN,0.11190476190476191,0.11112,NaN,0.1121,0.11135,0.11165905494505494,1.5433825212446975E-4,10000,31.7,33.3,0.1375,0.5777,0.07945,-18.33,-24.17,-22.35,0.888650,0.111250,0.000100,0.888880,0.110990,0.000130,0.887900,0.112010,0.000090,41
